open,high,low,close,volume,quote_volume,trades,close_datetime
96335.07,96351.07,96325.49,96325.5,7.86876,758050.7150044,2030,2024-12-01 00:25:59.999000+01:00
96325.49,96336.54,96325.49,96336.54,3.68173,354660.9253869,796,2024-12-01 00:26:59.999000+01:00
96336.53,96348.65,96335.42,96335.43,4.719,454629.0047768,1032,2024-12-01 00:27:59.999000+01:00
96335.42,96336.44,96325.49,96336.43,4.66295,449178.4027972,963,2024-12-01 00:28:59.999000+01:00
96336.44,96336.44,96320.99,96321.0,1.9634,189129.0929169,1202,2024-12-01 00:29:59.999000+01:00
96321.0,96356.0,96320.99,96351.49,6.00544,578594.4436943,2106,2024-12-01 00:30:59.999000+01:00
96351.5,96379.24,96351.49,96363.42,6.32007,609037.5723372,2037,2024-12-01 00:31:59.999000+01:00
96363.42,96392.0,96363.41,96372.87,13.26694,1278655.7570514,2432,2024-12-01 00:32:59.999000+01:00
96372.87,96372.87,96340.38,96366.62,6.78352,653585.396527,3085,2024-12-01 00:33:59.999000+01:00
96366.62,96400.0,96344.51,96352.0,19.07416,1838556.9894075,3697,2024-12-01 00:34:59.999000+01:00
96351.99,96371.99,96321.23,96371.99,9.44505,909992.026337,2744,2024-12-01 00:35:59.999000+01:00
96371.99,96388.96,96364.0,96375.99,5.86841,565598.2651335,1828,2024-12-01 00:36:59.999000+01:00
96375.99,96394.22,96365.07,96394.22,3.49771,337122.2091748,1647,2024-12-01 00:37:59.999000+01:00
96394.22,96400.0,96394.21,96399.99,4.43334,427363.2413955,488,2024-12-01 00:38:59.999000+01:00
96399.99,96421.5,96399.99,96400.0,17.34399,1672045.4344701,1881,2024-12-01 00:39:59.999000+01:00
96400.0,96418.07,96399.99,96418.07,5.85249,564264.3506432,1182,2024-12-01 00:40:59.999000+01:00
96418.06,96464.21,96418.06,96464.2,4.68221,451596.0555055,1541,2024-12-01 00:41:59.999000+01:00
96464.2,96465.0,96444.22,96444.23,4.30327,415096.1438382,720,2024-12-01 00:42:59.999000+01:00
96444.22,96459.72,96444.22,96448.01,2.44641,235953.3909197,553,2024-12-01 00:43:59.999000+01:00
96448.01,96482.49,96448.01,96482.49,3.41206,329119.8585319,587,2024-12-01 00:44:59.999000+01:00
96482.49,96490.74,96456.85,96456.86,4.55731,439687.2391889,1031,2024-12-01 00:45:59.999000+01:00
96456.86,96456.86,96376.01,96376.01,6.81151,656704.3339466,1478,2024-12-01 00:46:59.999000+01:00
96376.02,96408.0,96350.0,96408.0,12.5454,1209207.6149465,1288,2024-12-01 00:47:59.999000+01:00
96408.0,96425.44,96388.0,96425.43,2.63043,253581.9113208,852,2024-12-01 00:48:59.999000+01:00
96425.44,96448.0,96422.0,96448.0,3.73599,360253.4141277,763,2024-12-01 00:49:59.999000+01:00
96448.0,96448.0,96416.95,96416.95,3.02993,292165.6933916,733,2024-12-01 00:50:59.999000+01:00
96416.96,96420.0,96400.0,96420.0,2.61019,251659.2016894,802,2024-12-01 00:51:59.999000+01:00
96419.99,96443.38,96409.49,96443.37,30.50951,2941813.030781,691,2024-12-01 00:52:59.999000+01:00
96443.37,96456.09,96443.37,96443.37,4.63226,446795.0058576,607,2024-12-01 00:53:59.999000+01:00
96443.38,96449.1,96421.8,96449.1,2.16294,208571.1035633,617,2024-12-01 00:54:59.999000+01:00
96449.1,96449.1,96370.06,96370.07,4.59503,442952.0805185,1155,2024-12-01 00:55:59.999000+01:00
96370.07,96410.11,96365.07,96407.36,12.13181,1169402.3715131,761,2024-12-01 00:56:59.999000+01:00
96407.36,96429.21,96396.0,96396.0,5.4339,523885.7686813,835,2024-12-01 00:57:59.999000+01:00
96396.0,96396.0,96384.02,96384.02,2.43671,234869.9502608,586,2024-12-01 00:58:59.999000+01:00
96384.03,96408.0,96384.02,96407.99,9.09095,876342.5505344,463,2024-12-01 00:59:59.999000+01:00
96407.99,96411.99,96376.0,96376.0,8.18452,788996.1628126,1763,2024-12-01 01:00:59.999000+01:00
96376.0,96384.76,96350.13,96350.13,6.72047,647671.0362169,1652,2024-12-01 01:01:59.999000+01:00
96350.13,96411.99,96350.13,96411.99,3.50598,337868.2644378,2116,2024-12-01 01:02:59.999000+01:00
96411.99,96491.58,96408.01,96491.58,5.55435,535661.3949977,2599,2024-12-01 01:03:59.999000+01:00
96491.57,96524.0,96491.57,96508.29,11.91174,1149563.5410729,2103,2024-12-01 01:04:59.999000+01:00
96508.29,96526.0,96488.01,96497.67,5.28992,510544.026301,2479,2024-12-01 01:05:59.999000+01:00
96497.67,96512.22,96485.94,96485.94,10.47708,1011031.5730754,2808,2024-12-01 01:06:59.999000+01:00
96485.94,96504.0,96485.94,96492.07,3.30073,318502.2699745,1153,2024-12-01 01:07:59.999000+01:00
96492.06,96536.0,96492.06,96536.0,10.70896,1033553.2882253,1557,2024-12-01 01:08:59.999000+01:00
96535.99,96541.36,96535.99,96541.36,2.34548,226423.786416,496,2024-12-01 01:09:59.999000+01:00
96541.36,96584.0,96541.35,96576.02,12.11679,1170070.19506,1629,2024-12-01 01:10:59.999000+01:00
96576.01,96576.02,96551.57,96551.57,6.4483,622681.530791,1076,2024-12-01 01:11:59.999000+01:00
96551.57,96551.58,96540.0,96540.0,4.87517,470654.0096975,1316,2024-12-01 01:12:59.999000+01:00
96540.0,96549.02,96540.0,96547.87,4.42785,427477.2934637,743,2024-12-01 01:13:59.999000+01:00
96547.86,96576.02,96547.86,96566.33,2.9086,280872.8531877,1483,2024-12-01 01:14:59.999000+01:00
96566.33,96572.0,96524.35,96572.0,10.04363,969673.7427323,4661,2024-12-01 01:15:59.999000+01:00
96572.0,96581.65,96557.33,96557.35,7.31277,706201.3071401,1463,2024-12-01 01:16:59.999000+01:00
96557.34,96557.35,96524.2,96524.2,8.82562,852002.690514,3194,2024-12-01 01:17:59.999000+01:00
96524.2,96535.13,96515.12,96529.49,2.79489,269770.9152361,2771,2024-12-01 01:18:59.999000+01:00
96529.49,96553.61,96523.0,96553.61,4.48869,433366.1936489,1514,2024-12-01 01:19:59.999000+01:00
96553.6,96584.0,96553.6,96584.0,5.71049,551433.5642648,1599,2024-12-01 01:20:59.999000+01:00
96584.0,96595.77,96569.72,96569.72,4.87187,470563.064497,1925,2024-12-01 01:21:59.999000+01:00
96569.73,96572.0,96548.06,96565.05,5.23909,505910.7979432,2428,2024-12-01 01:22:59.999000+01:00
96565.05,96565.05,96524.02,96544.0,3.98717,384916.8683911,2673,2024-12-01 01:23:59.999000+01:00
96543.99,96555.16,96528.46,96555.15,4.43664,428308.8474796,2104,2024-12-01 01:24:59.999000+01:00
96555.16,96608.0,96555.15,96608.0,6.06357,585688.7819162,2077,2024-12-01 01:25:59.999000+01:00
96608.0,96608.0,96548.95,96548.95,8.88091,857769.2055813,3055,2024-12-01 01:26:59.999000+01:00
96548.95,96584.0,96525.39,96584.0,11.74625,1134217.8195005,2325,2024-12-01 01:27:59.999000+01:00
96584.0,96604.0,96572.01,96604.0,3.97435,383847.2672073,1391,2024-12-01 01:28:59.999000+01:00
96604.0,96604.0,96601.4,96601.41,2.5824,249466.8383833,365,2024-12-01 01:29:59.999000+01:00
96601.4,96616.0,96601.4,96616.0,5.08066,490838.4343312,881,2024-12-01 01:30:59.999000+01:00
96616.0,96616.0,96602.5,96610.47,4.88603,472045.6992851,1168,2024-12-01 01:31:59.999000+01:00
96610.47,96616.0,96584.08,96616.0,5.57802,538838.2862945,1930,2024-12-01 01:32:59.999000+01:00
96616.0,96642.67,96615.99,96642.67,5.91282,571349.8169142,823,2024-12-01 01:33:59.999000+01:00
96642.67,96672.49,96642.66,96672.49,12.2835,1187194.1668664,1110,2024-12-01 01:34:59.999000+01:00
96672.49,96672.49,96647.29,96654.65,10.04251,970661.4867391,1653,2024-12-01 01:35:59.999000+01:00
96654.65,96654.66,96608.0,96608.0,14.03945,1356771.946848,4325,2024-12-01 01:36:59.999000+01:00
96608.01,96632.0,96532.0,96539.47,18.19344,1757023.3958508,5665,2024-12-01 01:37:59.999000+01:00
96539.47,96539.48,96488.01,96488.02,24.14398,2330428.6145242,3293,2024-12-01 01:38:59.999000+01:00
96488.02,96501.15,96481.0,96487.82,5.57965,538384.0684551,1837,2024-12-01 01:39:59.999000+01:00
96487.81,96500.0,96440.0,96447.6,7.29725,703953.7833381,3419,2024-12-01 01:40:59.999000+01:00
96447.6,96447.61,96376.0,96376.0,8.16352,787101.3279595,5460,2024-12-01 01:41:59.999000+01:00
96376.0,96376.01,96340.02,96365.07,13.17412,1269470.0257463,2933,2024-12-01 01:42:59.999000+01:00
96365.08,96365.08,96325.18,96325.18,12.84944,1237914.4726706,2280,2024-12-01 01:43:59.999000+01:00
96325.19,96325.19,96260.0,96272.27,16.47725,1586455.3631073,5000,2024-12-01 01:44:59.999000+01:00
96272.26,96370.53,96272.26,96370.08,8.24499,794125.7823239,3975,2024-12-01 01:45:59.999000+01:00
96370.07,96379.78,96329.16,96341.36,14.63446,1410079.414849,3481,2024-12-01 01:46:59.999000+01:00
96341.37,96372.93,96315.0,96340.01,17.42291,1678505.1634896,4193,2024-12-01 01:47:59.999000+01:00
96340.0,96372.0,96264.11,96333.45,20.43801,1968577.3364613,5599,2024-12-01 01:48:59.999000+01:00
96333.46,96415.48,96304.0,96415.21,14.13344,1361834.5441099,3815,2024-12-01 01:49:59.999000+01:00
96415.21,96415.21,96350.56,96391.38,8.7836,846584.1940516,4049,2024-12-01 01:50:59.999000+01:00
96391.39,96415.98,96378.04,96378.04,7.36865,710320.192745,3611,2024-12-01 01:51:59.999000+01:00
96378.05,96381.56,96312.08,96368.02,11.00991,1060642.1008961,5744,2024-12-01 01:52:59.999000+01:00
96368.01,96438.89,96368.01,96404.64,8.80686,849121.7140941,2806,2024-12-01 01:53:59.999000+01:00
96404.64,96443.99,96401.06,96436.01,14.50775,1398785.9673238,1702,2024-12-01 01:54:59.999000+01:00
96436.01,96436.02,96374.21,96379.09,7.091,683520.2359696,3208,2024-12-01 01:55:59.999000+01:00
96379.08,96428.0,96379.08,96407.51,5.30956,511916.7156255,1539,2024-12-01 01:56:59.999000+01:00
96407.52,96407.52,96333.33,96333.33,8.86942,854793.9570518,3694,2024-12-01 01:57:59.999000+01:00
96333.33,96351.92,96285.52,96297.85,12.48953,1203062.548391,4684,2024-12-01 01:58:59.999000+01:00
96297.84,96340.61,96297.84,96340.6,20.40787,1965638.9096557,2298,2024-12-01 01:59:59.999000+01:00
96340.61,96371.39,96322.0,96353.74,16.41725,1581799.4300675,4185,2024-12-01 02:00:59.999000+01:00
96353.75,96390.15,96324.01,96390.15,5.01047,482753.0117956,2682,2024-12-01 02:01:59.999000+01:00
96390.15,96414.49,96350.0,96350.01,13.86741,1336614.5474728,4777,2024-12-01 02:02:59.999000+01:00
96350.0,96366.97,96343.65,96343.65,6.51289,627563.7765797,2154,2024-12-01 02:03:59.999000+01:00
96343.66,96343.66,96162.0,96180.0,52.47617,5049641.8012061,9519,2024-12-01 02:04:59.999000+01:00
96179.99,96207.52,96153.84,96168.0,13.40146,1288928.3757309,4452,2024-12-01 02:05:59.999000+01:00
96168.0,96195.63,96153.09,96174.6,11.75433,1130482.3114322,2758,2024-12-01 02:06:59.999000+01:00
96174.6,96216.92,96151.67,96216.92,10.35924,996339.3347816,4632,2024-12-01 02:07:59.999000+01:00
96216.92,96232.52,96212.56,96232.52,6.83091,657286.7488383,2119,2024-12-01 02:08:59.999000+01:00
96232.52,96250.97,96212.56,96212.56,16.7865,1615507.6905017,1978,2024-12-01 02:09:59.999000+01:00
96212.56,96269.85,96208.0,96216.01,9.61283,925178.414757,4332,2024-12-01 02:10:59.999000+01:00
96216.01,96269.84,96216.01,96264.27,5.21862,502252.3930222,2857,2024-12-01 02:11:59.999000+01:00
96264.26,96279.58,96204.27,96215.24,7.90843,761192.9898633,4868,2024-12-01 02:12:59.999000+01:00
96215.23,96247.4,96200.0,96200.01,5.81836,559870.0456171,3522,2024-12-01 02:13:59.999000+01:00
96200.0,96260.0,96200.0,96251.52,3.92171,377389.0362809,2145,2024-12-01 02:14:59.999000+01:00
96251.51,96259.92,96188.88,96188.88,7.00814,674416.4116376,3593,2024-12-01 02:15:59.999000+01:00
96188.88,96211.44,96175.87,96192.0,10.36393,996951.1677406,3483,2024-12-01 02:16:59.999000+01:00
96191.99,96201.29,96170.22,96178.93,10.12437,973823.2237893,3114,2024-12-01 02:17:59.999000+01:00
96178.94,96179.83,96170.23,96179.82,8.25037,793456.9996919,1050,2024-12-01 02:18:59.999000+01:00
96179.82,96235.14,96168.98,96201.86,13.96067,1343142.1903839,4416,2024-12-01 02:19:59.999000+01:00
96201.87,96264.0,96194.88,96260.89,3.82108,367698.6173875,3157,2024-12-01 02:20:59.999000+01:00
96260.89,96356.0,96260.89,96354.08,10.68628,1029388.2198946,2344,2024-12-01 02:21:59.999000+01:00
96354.08,96354.08,96308.01,96330.28,15.14725,1459138.8648908,3705,2024-12-01 02:22:59.999000+01:00
96330.28,96424.58,96330.28,96424.57,23.84199,2298015.3453202,3455,2024-12-01 02:23:59.999000+01:00
96424.58,96458.12,96419.08,96419.08,28.43607,2742406.5960013,2590,2024-12-01 02:24:59.999000+01:00
96419.09,96443.72,96410.58,96438.69,14.86965,1433822.662854,2237,2024-12-01 02:25:59.999000+01:00
96438.69,96438.69,96412.0,96428.57,8.73163,841992.9451374,1616,2024-12-01 02:26:59.999000+01:00
96428.58,96455.99,96418.11,96455.99,5.66177,545948.297963,1567,2024-12-01 02:27:59.999000+01:00
96455.99,96467.99,96441.61,96441.62,9.24923,892139.283284,1850,2024-12-01 02:28:59.999000+01:00
96441.62,96441.62,96428.57,96431.99,6.04596,583020.1862852,785,2024-12-01 02:29:59.999000+01:00
96431.98,96471.99,96420.0,96420.01,10.09618,973808.5860942,3464,2024-12-01 02:30:59.999000+01:00
96420.0,96451.29,96420.0,96451.27,6.6447,640807.8306715,1990,2024-12-01 02:31:59.999000+01:00
96451.28,96458.15,96436.47,96452.58,4.49988,434009.4953801,1990,2024-12-01 02:32:59.999000+01:00
96452.57,96487.61,96452.57,96487.6,12.85298,1240035.7317889,2009,2024-12-01 02:33:59.999000+01:00
96487.61,96497.67,96456.0,96466.21,9.30998,898231.0474649,3075,2024-12-01 02:34:59.999000+01:00
96466.22,96490.0,96466.21,96490.0,6.11704,590148.525579,1177,2024-12-01 02:35:59.999000+01:00
96490.0,96500.0,96477.51,96477.52,17.10204,1650308.0586835,1182,2024-12-01 02:36:59.999000+01:00
96477.52,96477.52,96457.68,96462.0,5.14747,496587.0357488,1094,2024-12-01 02:37:59.999000+01:00
96462.01,96462.01,96380.11,96380.12,7.1543,689775.8231795,3113,2024-12-01 02:38:59.999000+01:00
96380.11,96421.04,96380.11,96421.04,4.4261,426640.7194163,1589,2024-12-01 02:39:59.999000+01:00
96421.04,96424.46,96399.55,96399.55,6.40715,617711.9993643,1135,2024-12-01 02:40:59.999000+01:00
96399.56,96462.0,96399.55,96462.0,7.36776,710531.887371,2144,2024-12-01 02:41:59.999000+01:00
96462.0,96477.11,96428.57,96455.97,6.45411,622541.8858563,2584,2024-12-01 02:42:59.999000+01:00
96455.98,96471.86,96445.4,96471.85,4.04206,389909.1528905,1239,2024-12-01 02:43:59.999000+01:00
96471.86,96471.86,96437.34,96437.34,3.79179,365745.5705876,1357,2024-12-01 02:44:59.999000+01:00
96437.34,96449.5,96428.0,96449.5,3.896,375712.683665,2419,2024-12-01 02:45:59.999000+01:00
96449.49,96486.76,96440.7,96486.75,36.96426,3565567.0106202,2108,2024-12-01 02:46:59.999000+01:00
96486.75,96516.0,96400.0,96400.01,78.43778,7565453.5522185,4335,2024-12-01 02:47:59.999000+01:00
96400.0,96447.62,96388.0,96413.82,10.60171,1022248.6104607,3768,2024-12-01 02:48:59.999000+01:00
96413.81,96413.82,96340.3,96390.42,25.14219,2422950.3560814,2449,2024-12-01 02:49:59.999000+01:00
96390.42,96403.39,96390.41,96399.99,4.18945,403852.9549457,939,2024-12-01 02:50:59.999000+01:00
96399.99,96399.99,96344.0,96344.0,6.29486,606630.2109918,1775,2024-12-01 02:51:59.999000+01:00
96344.0,96344.0,96288.0,96288.0,11.95489,1151503.9854866,2485,2024-12-01 02:52:59.999000+01:00
96288.0,96288.01,96168.0,96179.04,17.93837,1725984.5237759,5034,2024-12-01 02:53:59.999000+01:00
96179.04,96200.0,96172.06,96200.0,8.78152,844618.9804775,2843,2024-12-01 02:54:59.999000+01:00
96200.0,96200.0,96172.83,96199.43,12.56457,1208577.3065414,2370,2024-12-01 02:55:59.999000+01:00
96199.43,96203.93,96084.0,96084.01,23.33414,2243040.6260029,4608,2024-12-01 02:56:59.999000+01:00
96084.01,96084.01,96044.21,96055.98,28.87885,2774272.07238,4779,2024-12-01 02:57:59.999000+01:00
96055.99,96104.72,96053.0,96076.02,9.71309,933160.3876478,4257,2024-12-01 02:58:59.999000+01:00
96076.02,96110.0,96076.02,96106.62,4.63502,445406.6311458,2248,2024-12-01 02:59:59.999000+01:00
96106.62,96106.62,96036.5,96074.12,82.00669,7877809.8724107,6065,2024-12-01 03:00:59.999000+01:00
96074.12,96163.43,96074.12,96163.43,12.64292,1215198.5206623,4021,2024-12-01 03:01:59.999000+01:00
96163.43,96216.0,96163.42,96197.8,9.21395,886356.3547003,2846,2024-12-01 03:02:59.999000+01:00
96197.79,96197.8,96133.91,96144.0,6.12167,588749.7367371,3251,2024-12-01 03:03:59.999000+01:00
96144.01,96172.0,96120.0,96172.0,11.04181,1061550.019567,3782,2024-12-01 03:04:59.999000+01:00
96172.0,96174.61,96140.0,96167.66,6.50178,625190.5390504,3104,2024-12-01 03:05:59.999000+01:00
96167.65,96167.66,96111.11,96135.77,30.97832,2978137.7751774,3202,2024-12-01 03:06:59.999000+01:00
96135.77,96171.14,96135.77,96154.33,10.47467,1007183.7253436,1804,2024-12-01 03:07:59.999000+01:00
96154.33,96206.35,96154.33,96195.61,3.58237,344555.1979749,3377,2024-12-01 03:08:59.999000+01:00
96195.6,96207.2,96156.0,96183.48,4.53088,435781.9641668,3440,2024-12-01 03:09:59.999000+01:00
96183.48,96518.88,96058.52,96289.35,950.34195,91456069.2701471,30319,2024-12-01 03:10:59.999000+01:00
96289.36,96379.99,96234.37,96310.27,77.36102,7450300.7981485,7930,2024-12-01 03:11:59.999000+01:00
96310.26,96363.28,96150.0,96183.15,21.84585,2103188.035551,7820,2024-12-01 03:12:59.999000+01:00
96183.16,96185.97,96084.0,96174.45,15.42779,1483140.6909208,9093,2024-12-01 03:13:59.999000+01:00
96174.45,96219.99,96140.01,96151.97,12.94998,1245733.5004965,7578,2024-12-01 03:14:59.999000+01:00
96151.98,96151.98,96072.56,96137.51,12.33045,1185086.6325162,7901,2024-12-01 03:15:59.999000+01:00
96137.51,96137.51,96054.18,96080.0,6.21833,597472.0952169,4585,2024-12-01 03:16:59.999000+01:00
96080.0,96115.83,96061.01,96087.34,11.12411,1068943.2441171,5972,2024-12-01 03:17:59.999000+01:00
96087.34,96149.57,96079.36,96149.57,13.73106,1319660.6407313,4360,2024-12-01 03:18:59.999000+01:00
96149.57,96250.0,96149.57,96215.24,9.07997,873542.5636752,4835,2024-12-01 03:19:59.999000+01:00
96215.24,96216.05,96151.45,96158.41,13.63489,1311556.8600507,4144,2024-12-01 03:20:59.999000+01:00
96158.4,96158.4,96111.11,96158.11,16.09674,1547287.644838,5972,2024-12-01 03:21:59.999000+01:00
96158.11,96200.0,96144.0,96151.99,7.4607,717473.5225955,6980,2024-12-01 03:22:59.999000+01:00
96151.99,96156.45,96090.01,96120.0,7.09348,681774.573686,4889,2024-12-01 03:23:59.999000+01:00
96120.0,96131.99,96080.07,96103.01,15.85668,1523907.8557286,5346,2024-12-01 03:24:59.999000+01:00
96103.0,96198.81,96103.0,96187.6,6.57217,632038.7332406,4564,2024-12-01 03:25:59.999000+01:00
96187.6,96208.97,96160.78,96160.79,5.49713,528763.524009,3337,2024-12-01 03:26:59.999000+01:00
96160.79,96171.3,96113.32,96120.0,5.33653,513110.5064296,4290,2024-12-01 03:27:59.999000+01:00
96119.99,96141.31,96119.99,96124.45,3.26041,313434.8687547,1889,2024-12-01 03:28:59.999000+01:00
96124.44,96141.86,96119.75,96119.75,3.49626,336090.6070378,2049,2024-12-01 03:29:59.999000+01:00
96119.76,96129.38,96053.19,96053.19,15.33741,1473879.2374052,5208,2024-12-01 03:30:59.999000+01:00
96053.2,96053.2,96000.0,96011.67,38.49451,3695906.7505146,5440,2024-12-01 03:31:59.999000+01:00
96011.67,96029.54,96005.0,96029.53,8.83776,848532.3437472,2028,2024-12-01 03:32:59.999000+01:00
96029.53,96035.59,95963.0,95980.79,42.32107,4062754.1440621,5343,2024-12-01 03:33:59.999000+01:00
95980.8,95983.99,95944.9,95957.76,20.27488,1945552.9744918,2367,2024-12-01 03:34:59.999000+01:00
95957.76,95978.24,95944.85,95959.82,11.33032,1087220.9969142,2619,2024-12-01 03:35:59.999000+01:00
95959.82,95969.35,95907.89,95907.89,22.64746,2172704.7439425,5028,2024-12-01 03:36:59.999000+01:00
95907.89,95907.89,95763.39,95781.0,86.61837,8299273.4370472,12526,2024-12-01 03:37:59.999000+01:00
95781.0,95860.0,95780.0,95812.0,20.542,1968453.6898857,8995,2024-12-01 03:38:59.999000+01:00
95812.0,95857.99,95797.06,95822.58,10.90966,1045456.2249535,5294,2024-12-01 03:39:59.999000+01:00
95822.57,95828.65,95752.0,95799.99,17.98403,1722681.6873077,7500,2024-12-01 03:40:59.999000+01:00
95800.0,95828.17,95794.99,95827.94,16.83796,1613279.76969,3999,2024-12-01 03:41:59.999000+01:00
95827.95,95887.99,95827.95,95856.33,11.57818,1110006.8650416,3475,2024-12-01 03:42:59.999000+01:00
95856.32,95893.6,95836.96,95876.02,13.22584,1267838.1146184,4152,2024-12-01 03:43:59.999000+01:00
95876.03,95883.83,95845.38,95872.87,15.71923,1507094.5024568,3405,2024-12-01 03:44:59.999000+01:00
95872.88,95936.0,95863.66,95909.25,9.32728,894453.7167734,3870,2024-12-01 03:45:59.999000+01:00
95909.25,95972.0,95882.9,95972.0,9.37966,899666.1221259,3817,2024-12-01 03:46:59.999000+01:00
95972.0,95972.0,95914.68,95938.49,6.16902,591891.0907296,2811,2024-12-01 03:47:59.999000+01:00
95938.5,95948.0,95902.25,95948.0,4.98557,478193.4581775,2945,2024-12-01 03:48:59.999000+01:00
95948.0,95948.0,95880.0,95904.49,7.34443,704410.0316777,4292,2024-12-01 03:49:59.999000+01:00
95904.49,95931.49,95890.18,95925.51,5.33356,511518.0747663,2629,2024-12-01 03:50:59.999000+01:00
95925.51,95947.52,95856.06,95856.06,11.81096,1132672.8883898,5911,2024-12-01 03:51:59.999000+01:00
95856.06,95947.98,95856.06,95947.98,11.11439,1065982.2384648,2923,2024-12-01 03:52:59.999000+01:00
95947.99,95967.99,95929.91,95967.99,5.79493,556021.4134254,2567,2024-12-01 03:53:59.999000+01:00
95967.99,95988.0,95967.99,95972.02,3.21728,308799.4670553,1573,2024-12-01 03:54:59.999000+01:00
95972.01,95972.01,95877.79,95928.17,6.77793,650117.2579911,6029,2024-12-01 03:55:59.999000+01:00
95928.17,95928.18,95804.0,95804.0,10.51942,1008313.5481185,4363,2024-12-01 03:56:59.999000+01:00
95804.0,95804.0,95750.0,95750.0,14.22714,1362683.565553,2550,2024-12-01 03:57:59.999000+01:00
95750.0,95761.89,95693.88,95710.32,26.81776,2567033.0002179,3983,2024-12-01 03:58:59.999000+01:00
95710.31,95782.94,95710.31,95776.22,15.28624,1463473.9232425,2995,2024-12-01 03:59:59.999000+01:00
95776.22,95810.19,95770.03,95804.01,12.21553,1170071.3091577,3469,2024-12-01 04:00:59.999000+01:00
95804.01,95854.18,95804.0,95854.18,5.73075,549176.2950875,2457,2024-12-01 04:01:59.999000+01:00
95854.18,95860.0,95842.49,95857.14,7.25567,695480.388324,1454,2024-12-01 04:02:59.999000+01:00
95857.15,95917.5,95857.14,95917.5,9.52733,913494.5283657,3333,2024-12-01 04:03:59.999000+01:00
95917.5,95917.5,95891.58,95916.68,7.45834,715295.838171,2134,2024-12-01 04:04:59.999000+01:00
95916.68,95942.02,95916.68,95936.93,11.64871,1117524.7578156,2578,2024-12-01 04:05:59.999000+01:00
95936.93,95936.93,95926.12,95931.86,4.05556,389053.2667386,698,2024-12-01 04:06:59.999000+01:00
95931.85,95941.45,95931.85,95941.45,1.80395,173060.0017974,519,2024-12-01 04:07:59.999000+01:00
95941.44,95959.49,95929.0,95959.49,6.32199,606505.2749622,2483,2024-12-01 04:08:59.999000+01:00
95959.49,95978.89,95952.38,95952.39,6.64889,638118.041638,2568,2024-12-01 04:09:59.999000+01:00
95952.38,95988.0,95952.38,95988.0,2.5652,246162.7609114,2122,2024-12-01 04:10:59.999000+01:00
95987.99,96026.56,95987.99,96026.56,7.66182,735565.954577,2218,2024-12-01 04:11:59.999000+01:00
96026.56,96217.42,96026.55,96200.0,29.95004,2878477.6902342,6701,2024-12-01 04:12:59.999000+01:00
