open,high,low,close,volume,quote_volume,trades,close_datetime
51078.55,51323.04,50966.0,51315.99,682.36926,34893880.0536864,24541,2024-02-21 22:29:59.999000+01:00
51316.0,51377.88,51242.0,51337.98,416.34528,21363081.7042036,12449,2024-02-21 22:44:59.999000+01:00
51337.99,51398.0,51244.77,51385.34,347.68133,17847230.6287065,13593,2024-02-21 22:59:59.999000+01:00
51385.35,51416.01,51264.97,51269.99,289.31424,14857750.7944785,14202,2024-02-21 23:14:59.999000+01:00
51269.99,51393.96,51221.37,51361.11,239.03046,12263940.493033,11742,2024-02-21 23:29:59.999000+01:00
51361.1,51435.25,51336.38,51396.51,186.96062,9609263.4384671,9011,2024-02-21 23:44:59.999000+01:00
51396.51,51525.0,51344.77,51511.1,340.69039,17533470.805728,12444,2024-02-21 23:59:59.999000+01:00
51511.11,51674.57,51487.93,51624.85,497.00849,25646303.1925544,17390,2024-02-22 00:14:59.999000+01:00
51624.85,51743.79,51614.38,51650.71,418.67115,21633656.1443097,16182,2024-02-22 00:29:59.999000+01:00
51650.71,51704.44,51571.0,51694.02,426.51764,22024577.9249267,16930,2024-02-22 00:44:59.999000+01:00
51694.01,51950.01,51694.01,51849.39,724.3197,37560516.7598687,22222,2024-02-22 00:59:59.999000+01:00
51849.38,51878.18,51725.2,51770.78,473.89905,24545697.4147788,17603,2024-02-22 01:14:59.999000+01:00
51770.78,51798.45,51651.07,51651.07,404.36535,20913680.7781379,14899,2024-02-22 01:29:59.999000+01:00
51651.07,51681.09,51543.33,51543.34,407.10485,21012504.9629308,17134,2024-02-22 01:44:59.999000+01:00
51543.33,51591.7,51500.0,51532.57,336.50089,17347711.9306542,14265,2024-02-22 01:59:59.999000+01:00
51532.58,51611.1,51441.85,51589.0,362.76935,18688747.8078984,13920,2024-02-22 02:14:59.999000+01:00
51589.0,51630.01,51503.75,51555.65,208.63958,10760265.7576376,11588,2024-02-22 02:29:59.999000+01:00
51555.65,51586.0,51282.8,51376.98,452.0193,23229632.1387392,20792,2024-02-22 02:44:59.999000+01:00
51376.99,51408.73,51153.69,51238.81,369.94065,18963514.8148213,17478,2024-02-22 02:59:59.999000+01:00
51238.82,51353.14,51224.05,51347.73,278.23484,14274476.4211813,16163,2024-02-22 03:14:59.999000+01:00
51347.72,51451.1,51347.72,51438.0,265.76175,13665226.551479,10763,2024-02-22 03:29:59.999000+01:00
51437.99,51490.0,51342.02,51460.54,295.15524,15178430.1399866,14922,2024-02-22 03:44:59.999000+01:00
51460.55,51476.27,51414.22,51418.36,161.30932,8296944.8423688,14590,2024-02-22 03:59:59.999000+01:00
51418.37,51461.1,51372.6,51461.09,139.65217,7180850.4143249,14581,2024-02-22 04:14:59.999000+01:00
51461.09,51576.11,51461.08,51555.26,202.81081,10454499.57693,10824,2024-02-22 04:29:59.999000+01:00
51555.25,51585.72,51497.38,51513.14,126.05485,6496437.73448,10224,2024-02-22 04:44:59.999000+01:00
51513.14,51658.54,51513.13,51586.1,201.19923,10383296.4738612,11330,2024-02-22 04:59:59.999000+01:00
51586.1,51640.01,51571.2,51617.56,125.28107,6465868.9144072,13385,2024-02-22 05:14:59.999000+01:00
51617.56,51633.79,51531.1,51574.42,156.47661,8071279.7450249,10736,2024-02-22 05:29:59.999000+01:00
51574.43,51588.0,51477.68,51518.37,218.59028,11262181.5184963,9513,2024-02-22 05:44:59.999000+01:00
51518.37,51564.53,51352.0,51434.61,299.68146,15422679.0242424,14098,2024-02-22 05:59:59.999000+01:00
51434.62,51509.48,51421.87,51474.3,171.49839,8827338.5706263,14325,2024-02-22 06:14:59.999000+01:00
51474.3,51671.09,51474.29,51620.87,312.28838,16109043.2185662,18050,2024-02-22 06:29:59.999000+01:00
51620.88,51638.48,51550.0,51583.5,183.87633,9484926.0848342,19457,2024-02-22 06:44:59.999000+01:00
51583.5,51684.51,51471.1,51524.88,299.42892,15446085.9557755,15907,2024-02-22 06:59:59.999000+01:00
51524.89,51591.09,51524.88,51591.09,138.17939,7124439.2453592,17698,2024-02-22 07:14:59.999000+01:00
51591.09,51655.98,51541.1,51616.71,183.32269,9461281.3077839,14993,2024-02-22 07:29:59.999000+01:00
51616.72,51753.97,51616.71,51741.99,304.04432,15721974.2125594,31635,2024-02-22 07:44:59.999000+01:00
51742.0,51809.62,51721.66,51767.51,450.94017,23343686.7548665,32091,2024-02-22 07:59:59.999000+01:00
51767.5,51788.0,51661.22,51735.99,388.29899,20086220.7126373,23737,2024-02-22 08:14:59.999000+01:00
51736.0,51877.27,51735.99,51846.08,398.95241,20676743.5905931,18348,2024-02-22 08:29:59.999000+01:00
51846.07,51910.32,51788.38,51883.01,473.01889,24531279.9270372,18797,2024-02-22 08:44:59.999000+01:00
51883.01,51895.53,51767.11,51827.63,322.22915,16697324.1284858,13852,2024-02-22 08:59:59.999000+01:00
51827.63,51937.89,51772.49,51782.11,585.12623,30349816.1155806,24258,2024-02-22 09:14:59.999000+01:00
51782.12,51856.41,51700.0,51759.48,451.93515,23409642.3396949,17526,2024-02-22 09:29:59.999000+01:00
51759.49,51841.1,51672.42,51807.99,238.93514,12364004.4529383,14316,2024-02-22 09:44:59.999000+01:00
51807.99,51929.44,51790.0,51888.52,320.22303,16612642.9374588,13329,2024-02-22 09:59:59.999000+01:00
51888.52,51888.88,51783.94,51789.53,272.53365,14131183.5365941,14772,2024-02-22 10:14:59.999000+01:00
51789.53,51799.99,51711.1,51771.01,323.52352,16744410.9366235,12999,2024-02-22 10:29:59.999000+01:00
51771.01,51879.57,51700.0,51878.91,326.10709,16884784.8584784,16012,2024-02-22 10:44:59.999000+01:00
51878.9,52034.12,51871.1,51945.31,540.39441,28079790.2798091,24595,2024-02-22 10:59:59.999000+01:00
51945.31,51945.32,51869.01,51909.99,267.13919,13864156.7457669,16671,2024-02-22 11:14:59.999000+01:00
51909.99,51917.0,51835.7,51889.7,261.59983,13571412.0633066,13619,2024-02-22 11:29:59.999000+01:00
51889.7,51889.71,51732.12,51732.31,225.42932,11675777.6386401,12547,2024-02-22 11:44:59.999000+01:00
51732.31,51735.79,51588.36,51694.07,398.48701,20589977.0070106,16044,2024-02-22 11:59:59.999000+01:00
51694.08,51699.99,51579.19,51656.74,449.08642,23188465.7881221,16404,2024-02-22 12:14:59.999000+01:00
51656.74,51656.74,51568.04,51626.92,306.2016,15803630.0326965,15361,2024-02-22 12:29:59.999000+01:00
51626.93,51672.68,51535.01,51559.73,262.85228,13567938.7057045,13902,2024-02-22 12:44:59.999000+01:00
51559.73,51660.17,51517.63,51622.04,275.66748,14223776.4684141,12469,2024-02-22 12:59:59.999000+01:00
51622.05,51704.0,51576.59,51684.0,210.2577,10858176.8105887,13482,2024-02-22 13:14:59.999000+01:00
51683.99,51733.05,51635.0,51658.33,277.98051,14366721.7825838,12598,2024-02-22 13:29:59.999000+01:00
51658.34,51662.0,51424.28,51491.99,484.10785,24942947.4484925,17479,2024-02-22 13:44:59.999000+01:00
51492.0,51543.84,51443.97,51521.1,290.86527,14980882.4061633,13752,2024-02-22 13:59:59.999000+01:00
51521.11,51543.84,51352.92,51410.5,437.30785,22500508.1982422,16104,2024-02-22 14:14:59.999000+01:00
51410.5,51410.51,51121.0,51265.75,919.16808,47093728.4237369,40191,2024-02-22 14:29:59.999000+01:00
51265.76,51356.59,51071.1,51073.24,648.89479,33235783.9113053,20024,2024-02-22 14:44:59.999000+01:00
51073.23,51177.66,50940.78,51164.02,897.8517,45842207.8007275,31809,2024-02-22 14:59:59.999000+01:00
51164.01,51280.0,51077.8,51228.19,560.17866,28662488.7110601,33829,2024-02-22 15:14:59.999000+01:00
51228.18,51251.1,51060.0,51118.0,584.12325,29867895.7445356,31637,2024-02-22 15:29:59.999000+01:00
51118.0,51330.77,51060.01,51290.6,615.78681,31521082.8865337,37401,2024-02-22 15:44:59.999000+01:00
51290.61,51418.39,51236.59,51374.0,541.31169,27780878.1928733,28624,2024-02-22 15:59:59.999000+01:00
51374.0,51480.0,51311.1,51352.5,498.51988,25616660.5229531,26035,2024-02-22 16:14:59.999000+01:00
51352.5,51405.99,51286.2,51368.0,381.86467,19606340.5370053,18500,2024-02-22 16:29:59.999000+01:00
51368.01,51674.17,51331.1,51566.0,893.04334,46055809.4374887,39164,2024-02-22 16:44:59.999000+01:00
51566.01,51619.6,51482.15,51602.4,363.84603,18759670.1334045,15268,2024-02-22 16:59:59.999000+01:00
51602.41,51750.01,51578.61,51706.85,422.60073,21835434.36775,27346,2024-02-22 17:14:59.999000+01:00
51706.85,51726.7,51400.0,51444.61,502.18591,25888595.9773141,19584,2024-02-22 17:29:59.999000+01:00
51444.6,51598.97,51441.1,51525.29,335.01556,17264503.8979678,16909,2024-02-22 17:44:59.999000+01:00
51525.28,51538.31,51435.61,51479.09,318.97691,16418065.3148209,13180,2024-02-22 17:59:59.999000+01:00
51479.1,51550.07,51454.01,51472.01,321.11686,16536673.699028,16567,2024-02-22 18:14:59.999000+01:00
51472.02,51662.0,51467.81,51589.11,310.68234,16026862.9007016,18507,2024-02-22 18:29:59.999000+01:00
51589.1,51678.43,51572.83,51675.75,316.37731,16336306.504981,15316,2024-02-22 18:44:59.999000+01:00
51675.75,51731.1,51632.01,51697.4,281.7849,14565296.4938381,13571,2024-02-22 18:59:59.999000+01:00
51697.4,51697.41,51601.1,51612.67,315.14505,16274733.0686324,12710,2024-02-22 19:14:59.999000+01:00
51612.66,51665.13,51583.27,51586.61,192.93955,9957340.2862193,9503,2024-02-22 19:29:59.999000+01:00
51586.62,51679.62,51501.0,51656.67,228.21725,11769210.033319,14647,2024-02-22 19:44:59.999000+01:00
51656.67,51720.87,51602.09,51718.81,347.03969,17930930.0318178,15591,2024-02-22 19:59:59.999000+01:00
51718.82,51718.82,51531.9,51604.38,777.86433,40148521.0028759,18744,2024-02-22 20:14:59.999000+01:00
51604.37,51634.99,51522.66,51607.8,222.15592,11458231.9476472,12663,2024-02-22 20:29:59.999000+01:00
51607.8,51609.39,51460.8,51487.4,214.78467,11067218.9634919,11444,2024-02-22 20:44:59.999000+01:00
51487.4,51515.6,51465.0,51509.99,197.96162,10194317.5983962,7801,2024-02-22 20:59:59.999000+01:00
51509.99,51622.49,51461.1,51622.48,366.58656,18892561.2198746,15328,2024-02-22 21:14:59.999000+01:00
51622.48,51930.0,51622.48,51915.19,630.22642,32637148.0432295,24076,2024-02-22 21:29:59.999000+01:00
51915.2,52065.78,51790.0,51900.59,1481.00218,76914114.511287,45111,2024-02-22 21:44:59.999000+01:00
51900.59,52038.46,51742.0,51995.58,644.11323,33441130.2769268,24411,2024-02-22 21:59:59.999000+01:00
51995.59,52007.65,51688.97,51749.43,380.37058,19717181.6187237,18612,2024-02-22 22:14:59.999000+01:00
51749.42,51749.43,51611.4,51713.1,296.97796,15341828.1256687,11996,2024-02-22 22:29:59.999000+01:00
51713.1,51714.58,51551.87,51624.02,278.03399,14352187.4011503,11860,2024-02-22 22:44:59.999000+01:00
51624.01,51679.99,51545.26,51656.96,309.58771,15972523.5562171,11806,2024-02-22 22:59:59.999000+01:00
51656.96,51717.87,51513.68,51597.05,245.72239,12685296.9256842,12640,2024-02-22 23:14:59.999000+01:00
51597.06,51659.99,51184.04,51208.99,652.7225,33548173.6423589,34397,2024-02-22 23:29:59.999000+01:00
51209.0,51501.99,51208.99,51396.84,316.03933,16244293.4595294,16841,2024-02-22 23:44:59.999000+01:00
51396.83,51499.01,51375.0,51456.01,142.57623,7337469.176627,9779,2024-02-22 23:59:59.999000+01:00
51456.01,51482.69,51276.0,51330.0,286.69192,14728543.7836343,11773,2024-02-23 00:14:59.999000+01:00
51330.0,51350.08,51230.0,51335.22,390.30966,20018033.1206518,10304,2024-02-23 00:29:59.999000+01:00
51335.22,51391.0,51286.0,51286.0,203.31067,10436888.0186166,8514,2024-02-23 00:44:59.999000+01:00
51286.0,51354.0,51286.0,51288.42,158.4517,8132628.6635139,8234,2024-02-23 00:59:59.999000+01:00
51288.42,51358.0,51263.53,51320.35,172.47722,8850202.0399028,9793,2024-02-23 01:14:59.999000+01:00
51320.35,51382.2,51291.6,51372.66,152.80103,7843677.1270525,7490,2024-02-23 01:29:59.999000+01:00
51372.66,51421.1,51369.35,51421.09,176.89217,9091059.064095,8946,2024-02-23 01:44:59.999000+01:00
51421.09,51483.09,51396.81,51455.85,333.11732,17136490.4535326,12279,2024-02-23 01:59:59.999000+01:00
51455.84,51468.9,51424.55,51427.32,120.16046,6182323.0966514,9710,2024-02-23 02:14:59.999000+01:00
51427.33,51441.66,51386.04,51431.1,137.05426,7046785.2594946,8871,2024-02-23 02:29:59.999000+01:00
51431.09,51548.54,51431.09,51471.92,266.17915,13709553.211773,10283,2024-02-23 02:44:59.999000+01:00
51471.92,51471.92,51310.41,51311.11,221.27232,11367868.6351057,9102,2024-02-23 02:59:59.999000+01:00
51311.11,51420.0,51311.1,51386.11,198.6837,10208059.1111516,10986,2024-02-23 03:14:59.999000+01:00
51386.11,51386.12,51273.67,51287.99,140.74725,7223704.735819,7362,2024-02-23 03:29:59.999000+01:00
51287.99,51419.36,51270.0,51412.21,147.1549,7555060.7003858,9808,2024-02-23 03:44:59.999000+01:00
51412.2,51426.0,51035.52,51096.39,569.46109,29143724.653959,19017,2024-02-23 03:59:59.999000+01:00
51096.38,51169.99,50971.11,51033.93,1064.80064,54342838.4536289,33549,2024-02-23 04:14:59.999000+01:00
51033.94,51092.93,50980.0,51056.0,480.08538,24502843.0648105,14737,2024-02-23 04:29:59.999000+01:00
51056.0,51120.0,51001.48,51099.94,304.83909,15565655.0717592,11705,2024-02-23 04:44:59.999000+01:00
51099.93,51120.0,51052.2,51100.0,209.83838,10719708.1755607,10479,2024-02-23 04:59:59.999000+01:00
51100.0,51106.87,51003.0,51091.86,230.93788,11791637.8666854,11695,2024-02-23 05:14:59.999000+01:00
51091.87,51236.64,51031.1,51236.64,333.20863,17050050.8758522,15358,2024-02-23 05:29:59.999000+01:00
51236.63,51321.92,51183.21,51224.03,284.10619,14560749.0053235,14813,2024-02-23 05:44:59.999000+01:00
51224.04,51254.2,51195.84,51219.59,169.35247,8676405.2467155,22583,2024-02-23 05:59:59.999000+01:00
51219.59,51219.6,51148.07,51184.0,202.67455,10372080.5448222,13666,2024-02-23 06:14:59.999000+01:00
51184.0,51228.2,51145.61,51204.97,235.63234,12063468.944877,10341,2024-02-23 06:29:59.999000+01:00
51204.96,51210.45,51142.85,51157.98,185.53472,9494865.4216929,9538,2024-02-23 06:44:59.999000+01:00
51157.99,51239.43,51116.0,51236.01,136.99892,7009630.2702541,10014,2024-02-23 06:59:59.999000+01:00
51236.0,51297.82,51234.01,51266.39,179.62291,9207986.4066442,12642,2024-02-23 07:14:59.999000+01:00
51266.39,51281.1,51211.1,51211.11,132.50005,6789919.5506131,8640,2024-02-23 07:29:59.999000+01:00
51211.1,51312.72,51211.1,51248.37,141.45751,7251715.8302394,9895,2024-02-23 07:44:59.999000+01:00
51248.37,51313.99,51248.36,51301.11,152.70718,7832343.2250827,8953,2024-02-23 07:59:59.999000+01:00
51301.1,51301.11,51246.61,51249.85,259.74629,13316110.3527849,9816,2024-02-23 08:14:59.999000+01:00
51249.85,51249.85,51113.33,51138.0,191.97346,9826635.2289643,9177,2024-02-23 08:29:59.999000+01:00
51138.0,51138.0,51033.73,51052.29,434.83484,22209061.4439114,12714,2024-02-23 08:44:59.999000+01:00
51052.28,51052.29,50889.0,50915.96,687.60193,35025577.6056185,19320,2024-02-23 08:59:59.999000+01:00
50915.95,51170.0,50891.1,51168.23,416.69035,21251876.017872,17246,2024-02-23 09:14:59.999000+01:00
51168.23,51168.24,51034.09,51051.11,238.76831,12199126.5329922,15684,2024-02-23 09:29:59.999000+01:00
51051.11,51053.76,50850.0,50973.5,444.87198,22669639.1844567,25628,2024-02-23 09:44:59.999000+01:00
50973.5,51020.99,50830.0,50958.54,493.89496,25149329.586714,20430,2024-02-23 09:59:59.999000+01:00
50958.55,50986.0,50870.1,50972.89,318.31226,16210807.5419069,16953,2024-02-23 10:14:59.999000+01:00
50972.88,51066.66,50884.61,50963.26,463.49206,23625888.7546597,15837,2024-02-23 10:29:59.999000+01:00
50963.26,51060.52,50963.26,51053.05,374.55454,19106797.0948856,26213,2024-02-23 10:44:59.999000+01:00
51053.06,51060.51,50877.98,51009.38,387.44232,19743836.0295492,19058,2024-02-23 10:59:59.999000+01:00
51009.38,51051.1,50965.81,51008.51,202.27058,10317698.6955986,11700,2024-02-23 11:14:59.999000+01:00
51008.51,51135.88,50970.34,51123.3,249.07265,12718518.6000645,13591,2024-02-23 11:29:59.999000+01:00
51123.3,51160.04,51084.0,51123.6,222.96653,11399706.0097964,14637,2024-02-23 11:44:59.999000+01:00
51123.6,51174.56,51123.59,51171.09,166.63592,8524822.0117415,16880,2024-02-23 11:59:59.999000+01:00
51171.09,51217.24,51144.0,51217.23,226.70274,11603590.034026,15678,2024-02-23 12:14:59.999000+01:00
51217.23,51243.99,51150.32,51150.33,141.86368,7262463.1215613,9120,2024-02-23 12:29:59.999000+01:00
51150.33,51244.0,51141.2,51217.85,197.46337,10109244.3581373,14055,2024-02-23 12:44:59.999000+01:00
51217.85,51263.22,51192.36,51218.95,217.09075,11120088.1862465,12914,2024-02-23 12:59:59.999000+01:00
51218.94,51225.25,50992.56,51089.07,315.78318,16135324.0949101,13006,2024-02-23 13:14:59.999000+01:00
51089.07,51110.0,50926.21,50951.99,431.8181,22016680.5949845,13638,2024-02-23 13:29:59.999000+01:00
50951.99,51014.8,50933.85,51007.11,310.86792,15850080.042948,11228,2024-02-23 13:44:59.999000+01:00
51007.11,51022.34,50950.0,50994.01,330.2228,16839140.7344581,12228,2024-02-23 13:59:59.999000+01:00
50994.0,51071.52,50925.02,50958.0,346.3779,17659845.2272129,15681,2024-02-23 14:14:59.999000+01:00
50958.0,51042.43,50925.02,51008.75,280.72903,14314504.2057973,13722,2024-02-23 14:29:59.999000+01:00
51008.75,51069.04,50953.8,51052.01,286.4657,14610464.3405332,19605,2024-02-23 14:44:59.999000+01:00
51052.01,51095.0,51005.99,51058.2,324.70417,16577443.9933809,25577,2024-02-23 14:59:59.999000+01:00
51058.21,51082.96,50926.0,51002.39,321.26797,16382512.0299209,13163,2024-02-23 15:14:59.999000+01:00
51002.39,51333.47,50976.46,51187.86,712.67775,36480438.2501348,42614,2024-02-23 15:29:59.999000+01:00
51187.85,51300.0,50850.0,50916.01,1343.35199,68571125.7486197,37739,2024-02-23 15:44:59.999000+01:00
50916.02,51268.45,50800.32,51126.0,998.41803,50918163.8712108,63767,2024-02-23 15:59:59.999000+01:00
51126.0,51126.0,50926.0,50980.01,607.35439,30979822.5412885,34842,2024-02-23 16:14:59.999000+01:00
50980.02,50999.69,50833.02,50892.59,651.82136,33186739.3001768,28710,2024-02-23 16:29:59.999000+01:00
50892.6,51024.28,50855.91,50977.99,497.3255,25345303.4561681,33108,2024-02-23 16:44:59.999000+01:00
50978.0,51031.1,50854.34,50911.11,543.64256,27693761.5749091,28378,2024-02-23 16:59:59.999000+01:00
50911.1,50943.69,50683.58,50695.15,1055.55103,53622658.0958749,38757,2024-02-23 17:14:59.999000+01:00
50695.15,50877.84,50629.33,50865.06,1017.79548,51643312.5951388,27018,2024-02-23 17:29:59.999000+01:00
50865.07,50989.61,50794.5,50942.02,352.47166,17940953.6564492,24447,2024-02-23 17:44:59.999000+01:00
50942.03,51121.01,50895.03,51053.07,413.39991,21096283.6196609,19748,2024-02-23 17:59:59.999000+01:00
51053.08,51150.0,51022.17,51086.49,321.40745,16421315.4146562,16167,2024-02-23 18:14:59.999000+01:00
51086.49,51114.0,50974.0,51003.99,315.91728,16126951.6160643,21822,2024-02-23 18:29:59.999000+01:00
51004.0,51172.91,51003.99,51172.9,194.29674,9931453.3192917,13783,2024-02-23 18:44:59.999000+01:00
51172.9,51172.91,51077.83,51139.14,209.93952,10731586.2569963,12117,2024-02-23 18:59:59.999000+01:00
51139.13,51146.27,51000.0,51011.09,233.49026,11925941.9917062,10809,2024-02-23 19:14:59.999000+01:00
51011.09,51172.0,51011.09,51153.95,238.74231,12200979.1540665,11610,2024-02-23 19:29:59.999000+01:00
51153.95,51193.69,51101.18,51161.99,166.60435,8520571.9786452,9936,2024-02-23 19:44:59.999000+01:00
51161.99,51183.93,51082.01,51103.76,296.92552,15189286.7055196,10777,2024-02-23 19:59:59.999000+01:00
51103.76,51105.84,51032.88,51087.41,170.02041,8682496.5217401,7955,2024-02-23 20:14:59.999000+01:00
51087.42,51195.18,51087.41,51134.58,135.87781,6949565.4648567,10069,2024-02-23 20:29:59.999000+01:00
51134.58,51190.54,51101.1,51115.42,239.89388,12268411.4810183,10418,2024-02-23 20:44:59.999000+01:00
51115.42,51169.26,51051.1,51099.09,288.34519,14736303.1327505,14644,2024-02-23 20:59:59.999000+01:00
51099.09,51162.04,51093.32,51161.12,258.89406,13236302.0228991,14301,2024-02-23 21:14:59.999000+01:00
51161.12,51161.13,50982.95,51001.95,218.29184,11143123.2861815,10363,2024-02-23 21:29:59.999000+01:00
51001.96,51073.64,50961.1,50973.37,172.0899,8782434.9796559,8648,2024-02-23 21:44:59.999000+01:00
50973.36,51111.1,50970.42,51079.21,267.49115,13656063.3948626,11451,2024-02-23 21:59:59.999000+01:00
51079.2,51094.64,51026.3,51031.08,153.43449,7834926.6826348,9121,2024-02-23 22:14:59.999000+01:00
51031.09,51054.0,51002.49,51018.58,87.06618,4442755.1130826,7074,2024-02-23 22:29:59.999000+01:00
51018.59,51057.14,50999.95,51057.13,74.91236,3822564.6136638,6725,2024-02-23 22:44:59.999000+01:00
51057.13,51057.14,50986.12,50986.12,99.82363,5093424.6236219,6833,2024-02-23 22:59:59.999000+01:00
50986.12,51025.31,50964.84,50964.84,94.53877,4821573.7037527,7067,2024-02-23 23:14:59.999000+01:00
50964.85,50964.85,50891.1,50956.7,165.42547,8424823.3445553,8553,2024-02-23 23:29:59.999000+01:00
50956.69,50956.7,50816.56,50834.71,124.95992,6358094.1878569,9135,2024-02-23 23:44:59.999000+01:00
50834.72,50834.72,50750.0,50788.01,155.35685,7891136.98958,8113,2024-02-23 23:59:59.999000+01:00
50788.0,50788.01,50653.4,50653.4,254.78659,12917609.0423005,11870,2024-02-24 00:14:59.999000+01:00
50653.4,50805.58,50521.0,50790.65,647.99848,32820402.9761945,23129,2024-02-24 00:29:59.999000+01:00
50790.66,50866.04,50790.65,50861.1,185.97497,9453746.9663831,8777,2024-02-24 00:44:59.999000+01:00
50861.09,50916.66,50718.48,50744.15,214.6964,10913951.4563301,9890,2024-02-24 00:59:59.999000+01:00
50744.15,50798.0,50694.71,50706.01,347.36157,17623427.5266729,11840,2024-02-24 01:14:59.999000+01:00
50706.01,50848.26,50698.66,50830.01,161.15437,8183393.9275908,8415,2024-02-24 01:29:59.999000+01:00
50830.01,50906.16,50784.4,50876.5,235.88269,11992986.835599,9316,2024-02-24 01:44:59.999000+01:00
50876.49,50907.14,50841.1,50889.2,151.28754,7697539.5463071,8757,2024-02-24 01:59:59.999000+01:00
50889.19,50891.1,50747.05,50757.21,206.0704,10475993.2461298,11498,2024-02-24 02:14:59.999000+01:00
50757.21,50815.99,50702.24,50702.24,156.34807,7935717.7267275,8226,2024-02-24 02:29:59.999000+01:00
50702.24,50786.55,50650.0,50656.79,158.81651,8054569.35666,10349,2024-02-24 02:44:59.999000+01:00
50656.79,50698.15,50590.0,50590.01,273.15482,13831281.0407735,14230,2024-02-24 02:59:59.999000+01:00
50590.01,50696.25,50585.0,50696.22,202.26812,10242943.5554742,10424,2024-02-24 03:14:59.999000+01:00
50696.22,50767.23,50696.21,50758.93,111.74244,5668989.6581483,6301,2024-02-24 03:29:59.999000+01:00
50758.93,50785.16,50717.44,50773.25,86.91837,4411983.8266409,7287,2024-02-24 03:44:59.999000+01:00
50773.26,50800.0,50731.04,50799.99,95.19911,4832970.9803468,6744,2024-02-24 03:59:59.999000+01:00
50799.98,50799.99,50744.46,50779.0,211.39457,10730387.2645862,9289,2024-02-24 04:14:59.999000+01:00
50779.01,50782.71,50682.0,50775.06,181.67508,9219500.1807044,8146,2024-02-24 04:29:59.999000+01:00
50775.07,50821.09,50752.27,50801.31,118.9367,6039851.0207546,7130,2024-02-24 04:44:59.999000+01:00
50801.31,50857.12,50801.31,50849.97,77.22303,3925905.9857352,5492,2024-02-24 04:59:59.999000+01:00
50849.96,50899.7,50826.47,50892.1,115.69752,5884566.7331584,6712,2024-02-24 05:14:59.999000+01:00
50892.11,50950.01,50888.96,50931.79,147.37169,7505800.9687241,8259,2024-02-24 05:29:59.999000+01:00
50931.79,50995.2,50931.78,50992.56,115.58661,5890611.8144538,7577,2024-02-24 05:44:59.999000+01:00
50992.57,51008.57,50935.78,50953.96,128.30926,6540775.2723707,7788,2024-02-24 05:59:59.999000+01:00
50953.96,51000.0,50922.0,50960.89,174.909,8915343.1353082,8073,2024-02-24 06:14:59.999000+01:00
50960.89,51060.0,50958.11,51032.71,175.40866,8948249.6434461,7768,2024-02-24 06:29:59.999000+01:00
51032.72,51049.31,51010.3,51030.99,105.1567,5366106.9260171,8380,2024-02-24 06:44:59.999000+01:00
51030.99,51062.0,51023.12,51047.36,134.00449,6840917.5526016,6245,2024-02-24 06:59:59.999000+01:00
51047.36,51060.0,50978.88,51021.99,118.72392,6057172.6660871,7199,2024-02-24 07:14:59.999000+01:00
51022.0,51057.9,50994.63,50994.64,155.4639,7933111.4690611,7936,2024-02-24 07:29:59.999000+01:00
50994.63,51020.25,50958.92,50974.87,153.45106,7823626.3993446,6988,2024-02-24 07:44:59.999000+01:00
50974.88,51000.0,50944.19,50969.81,176.53731,8997880.0077638,7392,2024-02-24 07:59:59.999000+01:00
50969.8,51001.34,50938.78,50962.01,150.82143,7687545.9194435,7781,2024-02-24 08:14:59.999000+01:00
50962.01,51021.98,50958.46,51006.99,204.59043,10434461.3980274,9079,2024-02-24 08:29:59.999000+01:00
51007.0,51061.1,51003.7,51032.31,180.59095,9214620.9094073,9963,2024-02-24 08:44:59.999000+01:00
51032.31,51103.87,51032.3,51068.7,187.73874,9588203.4586845,10276,2024-02-24 08:59:59.999000+01:00
51068.7,51118.09,51018.36,51018.36,171.70417,8768097.7506375,10175,2024-02-24 09:14:59.999000+01:00
51018.37,51081.1,51004.54,51075.45,143.2637,7313538.2596457,8357,2024-02-24 09:29:59.999000+01:00
51075.46,51078.12,51007.14,51007.14,144.69428,7385536.1331791,8528,2024-02-24 09:44:59.999000+01:00
51007.15,51016.36,50953.0,50994.92,136.57449,6963630.5785553,9296,2024-02-24 09:59:59.999000+01:00
50994.92,51049.32,50986.82,51049.32,112.25409,5726245.5385,7021,2024-02-24 10:14:59.999000+01:00
51049.32,51108.0,51049.31,51061.06,107.5251,5491549.8854658,7502,2024-02-24 10:29:59.999000+01:00
51061.06,51090.0,51061.0,51088.46,119.99713,6128447.2513892,6702,2024-02-24 10:44:59.999000+01:00
51088.47,51119.99,51062.62,51091.1,179.54823,9172489.0166713,8847,2024-02-24 10:59:59.999000+01:00
51091.1,51158.82,51086.02,51150.32,188.38683,9630057.2925383,10224,2024-02-24 11:14:59.999000+01:00
51150.33,51172.06,51103.78,51111.95,191.3478,9785151.3060527,10772,2024-02-24 11:29:59.999000+01:00
51111.95,51135.1,51093.53,51105.09,116.00276,5929351.2590748,7428,2024-02-24 11:44:59.999000+01:00
51105.1,51105.1,51074.28,51090.01,131.79291,6732910.6819175,7005,2024-02-24 11:59:59.999000+01:00
51090.01,51090.02,51059.7,51075.89,186.94006,9547666.8973458,9519,2024-02-24 12:14:59.999000+01:00
51075.88,51127.41,51034.39,51119.61,216.55472,11061234.7197794,8959,2024-02-24 12:29:59.999000+01:00
